reward_pointer,reward_position,surprise_pointer,surprise_position,steps_after_reward,anchor_pointer,anchor_position,hash_key,env,score_context_start,score,abs_td_error,value_previous,value,value_next,value_diff,z_td,z_value_signal,reward_at_surprise,trigger_window_max_score,trigger_window_max_pointer,trigger_is_window_max,trigger_threshold,trigger_passed
50869,50869,50869,50869,0,50867,50867,155,0,50807,3.003967761993408,0.7480427026748657,0.4299190044403076,0.3988049030303955,0.14908385276794434,-0.03111410140991211,5.407803058624268,-0.2973410487174988,1.0,3.003967761993408,50869,True,3.5,False
50263,50263,50263,50263,0,50261,50261,539,0,50201,2.6711509227752686,0.9826418161392212,0.10600399971008301,0.022177815437316895,0.004893064498901367,-0.08382618427276611,7.234251499176025,-0.806024968624115,1.0,2.6711509227752686,50263,True,3.5,False
50342,50342,50342,50342,0,50340,50340,795,0,50280,2.608220338821411,0.8535164594650269,0.26592838764190674,0.197867751121521,0.05216670036315918,-0.06806063652038574,6.228958606719971,-0.6538837552070618,1.0,2.608220338821411,50342,True,3.5,False
39866,39866,39866,39866,0,39864,39864,100,0,39804,2.55556058883667,0.9598872661590576,0.12366914749145508,0.03743720054626465,-0.0027163028717041016,-0.08623194694519043,7.057097911834717,-0.829241156578064,1.0,38.49251937866211,39818,False,3.5,False
49184,49184,49184,49184,0,49182,49182,914,0,49122,2.3796443939208984,0.8551793098449707,0.30727994441986084,0.22742855548858643,0.08386588096618652,-0.07985138893127441,6.241904258728027,-0.767667293548584,1.0,41.00528335571289,49182,False,3.5,False
9582,9582,9582,9582,0,9580,9580,539,0,9520,2.3505594730377197,0.5364609956741333,0.619174599647522,0.6042448282241821,0.14284861087799072,-0.014929771423339844,3.760554313659668,-0.14115846157073975,1.0,5.69270658493042,9579,False,3.5,False
47856,47856,47856,47856,0,47854,47854,694,0,47794,1.7791799306869507,0.9568213224411011,0.11682343482971191,-0.012526988983154297,-0.05655395984649658,-0.1293504238128662,7.033228397369385,-1.2453445196151733,1.0,5.6689252853393555,47853,False,3.5,False
23978,23978,23980,23980,2,23978,23978,726,0,23918,1.5128813982009888,0.19759371876716614,0.2646700143814087,0.3728818893432617,0.17795753479003906,0.10821187496185303,1.1223359107971191,1.047187328338623,0.0,6.792050838470459,23977,False,3.5,False
26657,26657,26657,26657,0,26655,26655,782,0,26595,1.510324239730835,0.9972846508026123,0.17992651462554932,0.02650761604309082,0.02415454387664795,-0.1534188985824585,7.348251819610596,-1.4776109457015991,1.0,1.510324239730835,26657,True,3.5,False
34340,34340,34340,34340,0,34338,34338,507,0,34278,1.4465444087982178,0.9247403144836426,0.5713667869567871,0.4221775531768799,0.35220086574554443,-0.14918923377990723,6.7834649085998535,-1.4367936849594116,1.0,2.1750240325927734,34336,False,3.5,False
50790,50790,50792,50792,2,50790,50790,987,0,50730,1.3914254903793335,0.2545492947101593,0.36050140857696533,0.39739811420440674,0.14502418041229248,0.036896705627441406,1.5657579898834229,0.358979195356369,0.0,13.679518699645996,50773,False,3.5,False
50790,50790,50790,50790,0,50788,50788,129,0,50728,1.2716444730758667,0.3893132209777832,0.8277329206466675,0.7789394855499268,0.1708148717880249,-0.04879343509674072,2.6149494647979736,-0.4679507613182068,1.0,6.676699161529541,50773,False,3.5,False
34340,34340,34341,34341,1,34339,34339,459,0,34279,1.2268528938293457,0.24722325801849365,0.3724989891052246,0.395737886428833,0.15077626705169678,0.0232388973236084,1.5087218284606934,0.22717814147472382,0.0,10.539654731750488,34338,False,3.5,False
50869,50869,50871,50871,2,50869,50869,978,0,50809,1.0314366817474365,0.3700636625289917,0.5145341157913208,0.446380615234375,0.07747912406921387,-0.0681535005569458,2.4650840759277344,-0.6547799110412598,0.0,2.626883029937744,50869,False,3.5,False
40114,40114,40115,40115,1,40113,40113,740,0,40053,1.0286747217178345,0.14850720763206482,0.17355096340179443,0.2875713109970093,0.1411818265914917,0.11402034759521484,0.7401776313781738,1.1032403707504272,0.0,11.710860252380371,40113,False,3.5,False
38009,38009,38009,38009,0,38007,38007,168,0,37947,1.0213881731033325,0.9959441423416138,0.2545551061630249,0.057213664054870605,0.05396735668182373,-0.1973414421081543,7.337815284729004,-1.9014737606048584,1.0,9.82302188873291,38006,False,3.5,False
44411,44411,44411,44411,0,44409,44409,460,0,44349,1.0072435140609741,0.5540330410003662,0.5886337757110596,0.461797833442688,0.01607191562652588,-0.12683594226837158,3.8973593711853027,-1.2210791110992432,1.0,28.618663787841797,44363,False,3.5,False
17862,17862,17862,17862,0,17860,17860,461,0,17800,0.9645956754684448,0.5302850008010864,0.691787838935852,0.5655797719955444,0.09732460975646973,-0.12620806694030762,3.7124717235565186,-1.2150200605392456,1.0,53.74589538574219,17814,False,3.5,False
49659,49659,49661,49661,2,49659,49659,715,0,49599,0.9446679949760437,0.13901181519031525,0.09662008285522461,0.21450281143188477,0.07664060592651367,0.11788272857666016,0.6662521958351135,1.140513300895691,0.0,3.28655743598938,49658,False,3.5,False
44062,44062,44064,44064,2,44062,44062,466,0,44002,0.8063974976539612,0.1344013214111328,0.3260692358016968,0.4245424270629883,0.2945594787597656,0.0984731912612915,0.6303576231002808,0.9532067179679871,0.0,11.232965469360352,44061,False,3.5,False
47696,47696,47699,47699,3,47697,47697,467,0,47637,0.8042395114898682,0.12770976126194,0.10198330879211426,0.21614468097686768,0.08978164196014404,0.11416137218475342,0.578261137008667,1.1046013832092285,0.0,10.847126007080078,47696,False,3.5,False
9504,9504,9504,9504,0,9502,9502,57,0,9442,0.7946978211402893,0.7030034065246582,0.7490003108978271,0.5651794672012329,0.27226686477661133,-0.18382084369659424,5.057153701782227,-1.7709968090057373,1.0,22.56426239013672,9456,False,3.5,False
42301,42301,42302,42302,1,42300,42300,818,0,42240,0.6140196919441223,0.18656614422798157,0.38368916511535645,0.3613380193710327,0.17743337154388428,-0.02235114574432373,1.0364818572998047,-0.21277645230293274,0.0,23.00625228881836,42253,False,3.5,False
20784,20784,20786,20786,2,20784,20784,338,0,20724,0.5010986924171448,0.11348320543766022,0.15763306617736816,0.22497189044952393,0.11318647861480713,0.06733882427215576,0.4675017297267914,0.6527527570724487,0.0,19.75254249572754,20736,False,3.5,False
49659,49659,49659,49659,0,49657,49657,273,0,49597,0.4903181791305542,0.9367516040802002,0.404887318611145,0.13464140892028809,0.0724802017211914,-0.27024590969085693,6.876977443695068,-2.6050188541412354,1.0,5.056206226348877,49658,False,3.5,False
43459,43459,43459,43459,0,43457,43457,534,0,43397,0.43965741991996765,0.89427649974823,0.4638328552246094,0.18717563152313232,0.08269250392913818,-0.27665722370147705,6.546291828155518,-2.6668896675109863,1.0,2.967925548553467,43458,False,3.5,False
35074,35074,35074,35074,0,35072,35072,534,0,35012,0.4150017201900482,1.0611497163772583,0.3194899559020996,0.017345905303955078,0.07969093322753906,-0.30214405059814453,7.8454670906066895,-2.9128434658050537,1.0,7.949016094207764,35071,False,3.5,False
47362,47362,47362,47362,0,47360,47360,900,0,47300,0.40169766545295715,0.47570377588272095,0.6830174922943115,0.4712718725204468,-0.05383181571960449,-0.21174561977386475,3.2875349521636963,-2.0404775142669678,1.0,5.926218509674072,47358,False,3.5,False
42188,42188,42188,42188,0,42186,42186,651,0,42126,0.39383745193481445,0.9735584259033203,0.3626455068588257,0.06460893154144287,0.03874862194061279,-0.2980365753173828,7.163533687591553,-2.8732054233551025,1.0,4.553033828735352,42185,False,3.5,False
50711,50711,50714,50714,3,50712,50712,885,0,50652,0.3798756003379822,0.09361705929040909,0.0641639232635498,0.15318739414215088,0.060477495193481445,0.08902347087860107,0.3128357529640198,0.8620147109031677,0.0,2.6524252891540527,50710,False,3.5,False
47153,47153,47153,47153,0,47151,47151,136,0,47091,0.37575763463974,0.9471465349197388,0.36496973037719727,0.06503057479858398,0.01236259937286377,-0.2999391555786133,6.957906246185303,-2.8915657997131348,1.0,0.9693129062652588,47144,False,3.5,False
34340,34340,34342,34342,2,34340,34340,453,0,34280,0.36873576045036316,0.16143758594989777,0.40224409103393555,0.340071439743042,0.18135416507720947,-0.062172651290893555,0.8408458828926086,-0.5970633029937744,0.0,3.254351854324341,34339,False,3.5,False
38839,38839,38842,38842,3,38840,38840,861,0,38780,0.34402671456336975,0.09899753332138062,0.16212749481201172,0.21293127536773682,0.11566877365112305,0.0508037805557251,0.3547249138355255,0.49318572878837585,0.0,7.025627613067627,38838,False,3.5,False
47696,47696,47697,47697,1,47695,47695,987,0,47635,0.2778400778770447,0.11758125573396683,0.20722270011901855,0.1763157844543457,0.059628963470458984,-0.03090691566467285,0.49940672516822815,-0.2953416407108307,0.0,7.749578475952148,47694,False,3.5,False
43459,43459,43461,43461,2,43459,43459,726,0,43399,0.2728886604309082,0.1423824429512024,0.22219407558441162,0.14648008346557617,0.004160046577453613,-0.07571399211883545,0.6924939155578613,-0.7277404069900513,0.0,7.7464399337768555,43458,False,3.5,False
47602,47602,47605,47605,3,47603,47603,931,0,47543,0.2710719704627991,0.08999386429786682,0.0742340087890625,0.12210667133331299,0.03260183334350586,0.04787266254425049,0.2846277356147766,0.4648997485637665,0.0,11.743106842041016,47600,False,3.5,False
46859,46859,46859,46859,0,46857,46857,370,0,46797,0.2621728777885437,0.9730494022369385,0.4794759750366211,0.13836991786956787,0.11311602592468262,-0.3411060571670532,7.159570693969727,-3.2888360023498535,1.0,1.964929223060608,46855,False,3.5,False
46434,46434,46436,46436,2,46434,46434,109,0,46374,0.24980944395065308,0.10764013230800629,0.06424105167388916,0.041783809661865234,0.15169942378997803,-0.022457242012023926,0.42201104760169983,-0.213800311088562,0.0,9.454739570617676,46433,False,3.5,False
41062,41062,41065,41065,3,41063,41063,931,0,41003,0.22094900906085968,0.07809574902057648,0.025362133979797363,0.10489630699157715,0.027208685874938965,0.07953417301177979,0.19199611246585846,0.7704407572746277,0.0,24.632408142089844,41014,False,3.5,False
34340,34340,34343,34343,3,34341,34341,453,0,34281,0.212872713804245,0.0850464254617691,0.2150731086730957,0.24776184558868408,0.1651933193206787,0.03268873691558838,0.24610993266105652,0.3183712959289551,0.0,7.387767791748047,34340,False,3.5,False
42301,42301,42301,42301,0,42299,42299,443,0,42239,0.20883087813854218,0.6481627225875854,0.9323879480361938,0.6133167743682861,0.26546144485473633,-0.3190711736679077,4.630197048187256,-3.0761942863464355,1.0,24.09739875793457,42253,False,3.5,False
42188,42188,42190,42190,2,42188,42188,859,0,42128,0.20820553600788116,0.07886312901973724,0.056684017181396484,0.12082850933074951,0.04260444641113281,0.06414449214935303,0.19797047972679138,0.6219267249107361,0.0,17.7414493560791,42187,False,3.5,False
41918,41918,41918,41918,0,41916,41916,297,0,41856,0.20367787778377533,0.9590315818786621,0.42972493171691895,0.06364643573760986,0.023023366928100586,-0.3660784959793091,7.050436019897461,-3.5298259258270264,1.0,2.3706674575805664,41915,False,3.5,False
50711,50711,50713,50713,2,50711,50711,44,0,50651,0.20181015133857727,0.08344513177871704,-0.007222771644592285,0.02525174617767334,0.11035215854644775,0.032474517822265625,0.23364321887493134,0.3163040578365326,0.0,8.557206153869629,50710,False,3.5,False
43076,43076,43076,43076,0,43074,43074,901,0,43014,0.20150645077228546,0.799095869064331,0.5481547117233276,0.20140540599822998,0.0005089044570922852,-0.34674930572509766,5.805272102355957,-3.343294620513916,1.0,5.12186336517334,43026,False,3.5,False
39249,39249,39252,39252,3,39250,39250,470,0,39190,0.1995963156223297,0.08271203935146332,0.04094815254211426,0.07554817199707031,-0.007272958755493164,0.034600019454956055,0.227935791015625,0.33681562542915344,0.0,4.403415203094482,39201,False,3.5,False
43076,43076,43077,43077,1,43075,43075,643,0,43015,0.18551474809646606,0.11362002789974213,0.140938401222229,0.06581282615661621,-0.04853522777557373,-0.07512557506561279,0.4685669243335724,-0.7220620512962341,0.0,2.8464646339416504,43075,False,3.5,False
40114,40114,40116,40116,2,40114,40114,978,0,40054,0.18349306285381317,0.1027849018573761,0.19783365726470947,0.14667892456054688,0.2532627582550049,-0.0511547327041626,0.38421112298965454,-0.49073782563209534,0.0,2.9391465187072754,40101,False,3.5,False
49581,49581,49582,49582,1,49580,49580,748,0,49520,0.17189735174179077,0.08175057172775269,0.11955690383911133,0.13648831844329834,0.05557131767272949,0.01693141460418701,0.22045038640499115,0.16630946099758148,0.0,29.781225204467773,49579,False,3.5,False
48556,48556,48556,48556,0,48554,48554,265,0,48494,0.16870924830436707,0.9283208847045898,0.4854186773300171,0.10318183898925781,0.031982421875,-0.3822368383407593,6.811341285705566,-3.685757637023926,1.0,4.834034442901611,48555,False,3.5,False
28558,28558,28558,28558,0,28556,28556,745,0,28496,0.14612145721912384,0.3685265779495239,1.1355278491973877,0.8460360765457153,0.21783006191253662,-0.28949177265167236,2.4531171321868896,-2.790745973587036,1.0,3.347841739654541,28510,False,3.5,False
44062,44062,44063,44063,1,44061,44061,338,0,44001,0.1453889012336731,0.1363092064857483,0.547486424446106,0.40466082096099854,0.2724381685256958,-0.14282560348510742,0.6452112793922424,-1.3753831386566162,0.0,2.867732048034668,44059,False,3.5,False
43076,43076,43078,43078,2,43076,43076,715,0,43016,0.13899435102939606,0.09798136353492737,0.12567377090454102,0.05207967758178711,-0.04660069942474365,-0.0735940933227539,0.3468136191368103,-0.7072829008102417,0.0,8.36512565612793,43075,False,3.5,False
44062,44062,44065,44065,3,44063,44063,475,0,44003,0.13313837349414825,0.145877867937088,0.5534415245056152,0.38801002502441406,0.24581944942474365,-0.16543149948120117,0.719707190990448,-1.593535304069519,0.0,7.764615058898926,44060,False,3.5,False
43285,43285,43288,43288,3,43286,43286,899,0,43226,0.12982359528541565,0.07260426878929138,0.08290064334869385,0.11647069454193115,0.04453444480895996,0.033570051193237305,0.14924272894859314,0.3268761932849884,0.0,14.376941680908203,43236,False,3.5,False
49354,49354,49356,49356,2,49354,49354,903,0,49294,0.11175407469272614,0.08269588649272919,0.15002202987670898,0.10237109661102295,0.019974827766418457,-0.047650933265686035,0.22781004011631012,-0.45692533254623413,0.0,6.842039108276367,49354,False,3.5,False
20452,20452,20452,20452,0,20450,20450,628,0,20390,0.10188132524490356,0.9771184921264648,0.5257869958877563,0.08510994911193848,0.06317603588104248,-0.44067704677581787,7.191250324249268,-4.249719619750977,1.0,11.286330223083496,20404,False,3.5,False
41753,41753,41753,41753,0,41751,41751,626,0,41691,0.09844113886356354,0.584688663482666,0.8840900659561157,0.4976719617843628,0.08361482620239258,-0.38641810417175293,4.136025905609131,-3.7261078357696533,1.0,18.743810653686523,41709,False,3.5,False
24919,24919,24919,24919,0,24917,24917,644,0,24857,0.09666114300489426,0.6909611225128174,1.1302986145019531,0.7228682041168213,0.4201313257217407,-0.40743041038513184,4.963399887084961,-3.9288816452026367,1.0,32.11607360839844,24870,False,3.5,False
23978,23978,23978,23978,0,23976,23976,27,0,23916,0.09629453718662262,0.9064719676971436,0.7496509552001953,0.31139206886291504,0.2211817502975464,-0.4382588863372803,6.641238689422607,-4.226383686065674,1.0,21.776504516601562,23975,False,3.5,False
36642,36642,36642,36642,0,36640,36640,26,0,36580,0.09142345935106277,0.8040899038314819,0.742891788482666,0.31256234645843506,0.11842870712280273,-0.43032944202423096,5.844152927398682,-4.149862766265869,1.0,4.361748218536377,36641,False,3.5,False
29256,29256,29256,29256,0,29254,29254,428,0,29194,0.08989754319190979,0.9628072381019592,0.46934711933135986,0.017244458198547363,-0.020252108573913574,-0.4521026611328125,7.079831123352051,-4.359979152679443,1.0,4.752622127532959,29246,False,3.5,False
9504,9504,9505,9505,1,9503,9503,377,0,9443,0.08843997120857239,0.07509079575538635,0.36568570137023926,0.32688701152801514,0.40809929370880127,-0.03879868984222412,0.16860134899616241,-0.37149912118911743,0.0,32.266998291015625,9456,False,3.5,False
33594,33594,33594,33594,0,33592,33592,818,0,33532,0.08431857079267502,0.9982764720916748,0.5504735708236694,0.08770275115966797,0.087288498878479,-0.46277081966400146,7.355973720550537,-4.4629292488098145,1.0,2.4037063121795654,33591,False,3.5,False
46434,46434,46435,46435,1,46433,46433,40,0,46373,0.08051665872335434,0.07681339979171753,0.18448865413665771,0.12343275547027588,0.20329558849334717,-0.061055898666381836,0.18201251327991486,-0.5862864255905151,0.0,2.101449489593506,46433,False,3.5,False
28847,28847,28847,28847,0,28845,28845,978,0,28785,0.07757612317800522,0.9429585933685303,0.6337442398071289,0.16857540607452393,0.11323249340057373,-0.465168833732605,6.925301551818848,-4.4860711097717285,1.0,33.14556121826172,28799,False,3.5,False
9582,9582,9583,9583,1,9581,9581,530,0,9521,0.07526662200689316,0.183669775724411,0.588091254234314,0.3221778869628906,0.14061737060546875,-0.26591336727142334,1.0139323472976685,-2.563208818435669,0.0,4.663024425506592,9580,False,3.5,False
50869,50869,50872,50872,3,50870,50870,1010,0,50810,0.07484868168830872,0.06855922937393188,0.04551827907562256,0.03293728828430176,-0.03616440296173096,-0.0125809907913208,0.11775046586990356,-0.11849217116832733,0.0,4.833592891693115,50869,False,3.5,False
38839,38839,38840,38840,1,38838,38838,629,0,38778,0.07317806035280228,0.06685583293437958,0.14121031761169434,0.1423940658569336,0.21243643760681152,0.0011837482452392578,0.10448884218931198,0.014340786263346672,0.0,40.74502182006836,38791,False,3.5,False
21251,21251,21251,21251,0,21249,21249,428,0,21189,0.07169713079929352,0.7496873140335083,0.726769208908081,0.27892422676086426,0.029047250747680664,-0.4478449821472168,5.42060661315918,-4.318891525268555,1.0,3.6007378101348877,21247,False,3.5,False
38839,38839,38839,38839,0,38837,38837,55,0,38777,0.06549303978681564,1.007131814956665,0.6285195350646973,0.13846337795257568,0.1478123664855957,-0.4900561571121216,7.424915790557861,-4.726239204406738,1.0,43.259788513183594,38791,False,3.5,False
34995,34995,34995,34995,0,34993,34993,950,0,34933,0.06081487983465195,0.837483286857605,0.6821607351303101,0.20478177070617676,0.042908668518066406,-0.4773789644241333,6.104133605957031,-4.603901386260986,1.0,7.637001991271973,34980,False,3.5,False
9053,9053,9055,9055,2,9053,9053,466,0,8993,0.05850755423307419,0.06426989287137985,0.16962170600891113,0.16940844058990479,0.10673964023590088,-0.00021326541900634766,0.08435625582933426,0.0008592773228883743,0.0,19.340518951416016,9052,False,3.5,False
39249,39249,39250,39250,1,39248,39248,232,0,39188,0.0578472837805748,0.061190031468868256,0.03473043441772461,0.08356428146362305,0.022714972496032715,0.04883384704589844,0.0603782944381237,0.4741753935813904,0.0,12.934285163879395,39247,False,3.5,False
38668,38668,38668,38668,0,38666,38666,183,0,38606,0.05781611055135727,0.9578067064285278,0.6560521125793457,0.15854787826538086,0.1181265115737915,-0.49750423431396484,7.040900230407715,-4.798115253448486,1.0,7.719466686248779,38662,False,3.5,False
17329,17329,17329,17329,0,17327,17327,528,0,17267,0.05730944499373436,0.9309084415435791,0.6076991558074951,0.11242079734802246,0.04398906230926514,-0.49527835845947266,6.831486225128174,-4.776634693145752,1.0,4.505380153656006,17326,False,3.5,False
47231,47231,47232,47232,1,47230,47230,594,0,47170,0.05725511163473129,0.15454857051372528,0.430637001991272,0.16252827644348145,0.008101224899291992,-0.2681087255477905,0.787212073802948,-2.584394693374634,0.0,4.160558223724365,47229,False,3.5,False
16171,16171,16171,16171,0,16169,16169,809,0,16109,0.057003382593393326,0.8963689804077148,0.6956017017364502,0.20394527912139893,0.10184192657470703,-0.49165642261505127,6.562582492828369,-4.741682529449463,1.0,8.70280647277832,16165,False,3.5,False
19279,19279,19281,19281,2,19279,19279,767,0,19219,0.05602920427918434,0.06257741898298264,0.14094650745391846,0.15928900241851807,0.09818434715270996,0.01834249496459961,0.07117966562509537,0.17992670834064484,0.0,2.6150095462799072,19231,False,3.5,False
44813,44813,44813,44813,0,44811,44811,918,0,44751,0.055150777101516724,0.5435450077056885,0.9108809232711792,0.47229135036468506,0.016077518463134766,-0.43858957290649414,3.815706253051758,-4.229574680328369,1.0,7.565158367156982,44809,False,3.5,False
43459,43459,43460,43460,1,43458,43458,534,0,43398,0.051963694393634796,0.062322139739990234,0.15051913261413574,0.1618797779083252,0.1010737419128418,0.011360645294189453,0.06919221580028534,0.11255022883415222,0.0,0.911008894443512,43459,False,3.5,False
49184,49184,49185,49185,1,49183,49183,754,0,49123,0.05061860382556915,0.07229043543338776,0.22453558444976807,0.13227784633636475,0.06090092658996582,-0.09225773811340332,0.14679941534996033,-0.8873914480209351,0.0,33.278404235839844,49182,False,3.5,False
42301,42301,42303,42303,2,42301,42301,978,0,42241,0.050426024943590164,0.06288686394691467,0.273220419883728,0.2712728977203369,0.21155941486358643,-0.0019475221633911133,0.07358881831169128,-0.015876706689596176,0.0,19.17249870300293,42300,False,3.5,False
46434,46434,46437,46437,3,46435,46435,55,0,46375,0.04819871857762337,0.06259651482105255,0.06736648082733154,0.0634225606918335,0.1279381513595581,-0.003943920135498047,0.07132833451032639,-0.03514241427183151,0.0,4.134822845458984,46434,False,3.5,False
50711,50711,50712,50712,1,50710,50710,168,0,50650,0.046224214136600494,0.06427447497844696,0.03664088249206543,0.0036313533782958984,0.0689399242401123,-0.03300952911376953,0.08439192920923233,-0.31563234329223633,0.0,8.91662311553955,50710,False,3.5,False
44140,44140,44140,44140,0,44138,44138,155,0,44078,0.044012635946273804,1.0000636577606201,0.6785385608673096,0.1479182243347168,0.15023541450500488,-0.5306203365325928,7.369887351989746,-5.1176934242248535,1.0,3.4705276489257812,44131,False,3.5,False
46434,46434,46434,46434,0,46432,46432,168,0,46372,0.04356036335229874,0.9188753366470337,0.8115087747573853,0.2891354560852051,0.21117842197418213,-0.5223733186721802,6.737803936004639,-5.038107395172119,1.0,7.4236907958984375,46433,False,3.5,False
24463,24463,24463,24463,0,24461,24461,651,0,24401,0.04201196879148483,0.8562033176422119,0.7042365074157715,0.18591570854187012,0.042760372161865234,-0.5183207988739014,6.249876976013184,-4.99899959564209,1.0,1.2604031562805176,24455,False,3.5,False
29757,29757,29760,29760,3,29758,29758,756,0,29698,0.04190921038389206,0.06207696348428726,-0.060831665992736816,-0.07624828815460205,-0.014387130737304688,-0.015416622161865234,0.06728341430425644,-0.14585667848587036,0.0,5.165813446044922,29755,False,3.5,False
14582,14582,14583,14583,1,14581,14581,488,0,14521,0.03880497068166733,0.1513308882713318,0.5726138353347778,0.2664076089859009,0.11682915687561035,-0.30620622634887695,0.762161135673523,-2.9520444869995117,0.0,4.2359395027160645,14581,False,3.5,False
47231,47231,47231,47231,0,47229,47229,539,0,47169,0.03817977011203766,0.6386209726333618,0.881690502166748,0.3863036632537842,0.025304198265075684,-0.49538683891296387,4.555910587310791,-4.777681827545166,1.0,13.2412691116333,47228,False,3.5,False
2017,2017,2017,2017,0,2015,2015,168,0,1955,0.03738207370042801,0.43796825408935547,1.2374796867370605,0.7836297750473022,0.22497260570526123,-0.4538499116897583,2.993748664855957,-4.376840591430664,1.0,2.2558021545410156,2016,False,3.5,False
38996,38996,38996,38996,0,38994,38994,530,0,38934,0.0364205576479435,0.28138720989227295,1.2693397998809814,0.8673917055130005,0.15104460716247559,-0.40194809436798096,1.7747019529342651,-3.8759758472442627,1.0,2.4317338466644287,38995,False,3.5,False
39075,39075,39075,39075,0,39073,39073,651,0,39013,0.035335395485162735,0.12170600891113281,1.3020498752593994,1.0243003368377686,0.14822983741760254,-0.27774953842163086,0.5315195322036743,-2.6774306297302246,1.0,0.6518765091896057,39068,False,3.5,False
35074,35074,35077,35077,3,35075,35075,726,0,35015,0.034297212958335876,0.05783382058143616,0.021100521087646484,0.07712411880493164,0.019584059715270996,0.056023597717285156,0.03424884006381035,0.5435581803321838,0.0,1.3364653587341309,35073,False,3.5,False
43872,43872,43872,43872,0,43870,43870,551,0,43810,0.03388374298810959,0.1542353630065918,1.2980129718780518,0.9743201732635498,0.13051319122314453,-0.32369279861450195,0.7847736477851868,-3.1207940578460693,1.0,14.44278621673584,43823,False,3.5,False
48635,48635,48635,48635,0,48633,48633,283,0,48573,0.03261316940188408,0.6794949769973755,0.8849412202835083,0.3661402463912964,0.04633021354675293,-0.5188009738922119,4.874131202697754,-5.003633499145508,1.0,10.95981502532959,48634,False,3.5,False
31057,31057,31060,31060,3,31058,31058,594,0,30998,0.029869776219129562,0.06088028848171234,0.2441716194152832,0.20300614833831787,0.14429020881652832,-0.04116547107696533,0.057966820895671844,-0.39433911442756653,0.0,2.019914150238037,31055,False,3.5,False
34995,34995,34997,34997,2,34995,34995,52,0,34935,0.02921813726425171,0.05745452269911766,0.048317551612854004,0.09300553798675537,0.036092400550842285,0.04468798637390137,0.03129585459828377,0.43416687846183777,0.0,4.1244940757751465,34986,False,3.5,False
23899,23899,23900,23900,1,23898,23898,11,0,23838,0.02573205716907978,0.06128775700926781,0.1765507459640503,0.10914063453674316,0.048581600189208984,-0.06741011142730713,0.061139125376939774,-0.6476060152053833,0.0,3.8115289211273193,23899,False,3.5,False
34558,34558,34558,34558,0,34556,34556,85,0,34496,0.02554500289261341,0.41896355152130127,1.088366985321045,0.6001322269439697,0.01938652992248535,-0.4882347583770752,2.8457894325256348,-4.708662509918213,1.0,14.225935935974121,34552,False,3.5,False
